iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
190	0.993	2	-1.5070977826598755	-5.034374011091097	1.2730305111178462	1XHD_A	4.2	6.933	0.249	6.5	1.17	5.463	8.398	0
191	0.87	229	-1.507138362894674	-5.03473279649602	1.2728521614992139	6NW3_C	5.5	6.352	0.155	6.59	1.382	4.478	8.368	1
192	0.799	90	-1.507134296501057	-5.034713755396719	1.273056741019943	3R01_A	6.4	6.73	0.012	5.5	2.537	5.433	8.527	1
193	1.0	0	-1.507134296501057	-5.034713755396719	1.273056741019943	5H5T_E	3.5	6.8	0.311	6.8	0.311	4.693	8.908	0
194	0.944	2	-1.5070094314906244	-5.034357851011537	1.2747732271848813	3C5H_A	8.0	7.267	0.196	8.5	2.37	5.003	8.588	1
195	0.909	11	-1.5070094309258855	-5.034357846195563	1.2749002190378547	3JPY_A	5.5	7.133	0.041	7.5	4.869	4.993	8.788	1
196	0.144	20	-1.5070918662071713	-5.0350716765283785	1.274328876668994	7W2V_A	5.5	5.738	0.301	5.5	6.872	5.423	7.938	1
197	0.251	140	-1.507126231454272	-5.035366624086404	1.2741796205222629	3MS2_A	6.7	6.801	1.044	6.7	5.754	5.944	8.402	1
198	0.487	28	-1.5069880671034865	-5.034313163934004	1.275500677743975	4NCR_B	7.2	6.957	0.719	7.2	2.077	5.453	7.538	1
199	0.797	14	-1.5069880715326225	-5.034313202208202	1.2756128889545246	1Z5G_D	4.7	6.673	0.021	7.2	3.636	4.661	7.338	1
200	1.0	0	-1.5069880715326225	-5.034313202208202	1.2756128889545246	6IAH_A	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
201	0.884	318	-1.5069368624495365	-5.033940291546137	1.2761675902472296	6BJ3_H	6.0	6.827	0.065	6.5	0.752	4.906	8.587	1
202	0.477	5	-1.5068881301642003	-5.033682472195036	1.276709907170192	7C85_A	7.5	7.717	0.047	7.5	4.163	6.123	8.809	1
203	0.839	1	-1.5071988098924902	-5.034533336588578	1.272837946717026	6Q4Z_B	7.0	6.65	0.34	6.61	0.34	4.713	8.618	1
204	0.818	56	-1.5071425163447065	-5.034448688770458	1.273635988166062	1F8E_A	5.9	6.926	0.593	6.78	0.855	5.765	8.523	1
205	1.0	0	-1.5071425163447065	-5.034448688770458	1.273635988166062	7JL5_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
206	0.886	589	-1.5066687697130432	-5.03036890131822	1.2777881965078233	4Q49_A	7.5	7.947	0.976	7.8	2.571	6.077	9.016	1
207	0.853	493	-1.50693235216871	-5.03119692713278	1.2747969475951626	3QUP_A	7.0	6.98	0.313	7.0	0.317	4.56	8.923	1
208	0.787	4	-1.5068811278422736	-5.032383919338146	1.2758045000455998	6BQE_C	8.2	7.36	0.422	7.5	2.068	5.873	8.078	0
209	0.978	5	-1.5068811121838133	-5.03238380557804	1.2759110802208566	3GFQ_D	7.5	7.8	0.039	8.5	3.173	6.123	8.618	1
210	0.949	2	-1.5068811121838133	-5.03238380557804	1.2760154252279552	5ITQ_A	7.0	7.933	0.07	8.5	5.677	5.463	8.578	1
211	0.41	15	-1.506684145607388	-5.031646273813392	1.2781698977682667	7DAX_B	6.4	6.706	0.09	6.4	4.841	5.413	8.108	1
212	0.966	2	-1.5065816105797143	-5.0312657394429126	1.2793003853795744	4APM_A	5.5	7.233	0.494	7.42	0.512	5.453	8.598	1
213	0.848	43	-1.5064191162983527	-5.030395029286292	1.2808180899335493	4F94_A	7.5	6.689	0.135	8.5	1.492	4.003	8.544	1
214	0.109	89	-1.506591496455583	-5.031371846654867	1.2792699975956334	6VDM_A	6.5	6.546	4.488	6.5	6.614	6.253	6.903	1
215	0.878	36	-1.5068023900285203	-5.032560172734776	1.2774231310795328	4ZDX_A	7.5	6.454	0.425	6.5	0.576	3.926	8.628	1
216	0.716	3	-1.5068023943331172	-5.032560210045195	1.2774971674935125	3IKW_A	7.5	6.325	0.073	5.5	3.88	5.393	7.878	1
217	0.108	89	-1.5069649721676275	-5.033488360012645	1.2761007021009338	5VP9_A	6.5	6.546	4.528	6.5	6.935	6.263	6.897	1
218	0.564	118	-1.507025213399002	-5.033723744118554	1.2755481081377267	1ZHJ_A	7.5	7.204	0.056	7.5	2.736	4.611	8.924	1
219	0.656	74	-1.5070775749970564	-5.034136693137495	1.2752103876281973	3RVZ_B	4.75	6.02	0.046	4.76	1.713	4.697	8.248	1
220	0.593	44	-1.507092848721905	-5.034165972026415	1.2750779012799482	2FN3_A	8.5	7.82	0.019	8.5	3.383	5.319	8.556	1
221	0.443	44	-1.5071273512969565	-5.034462457446306	1.2749074436647623	6U4S_A	5.5	6.222	0.169	5.6	4.565	5.523	7.968	0
222	0.838	1668	-1.5071926597714418	-5.034769666922002	1.2743861429490868	7KFV_L	7.5	6.765	0.138	7.5	0.688	4.229	8.91	1
223	1.0	0	-1.5071926597714418	-5.034769666922002	1.2743861429490868	2P0N_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
224	0.953	9	-1.5070304729892958	-5.0332794000454255	1.2758257325371465	4B87_A	8.2	6.56	0.093	6.0	5.151	5.863	8.533	1
225	0.682	10	-1.507141663171396	-5.033599747119446	1.274564787263136	4FPX_B	6.5	6.509	2.242	6.5	2.279	5.287	7.558	1
226	0.147	12	-1.5071416783030065	-5.033599878163434	1.274695815376652	3T0K_A	5.5	5.677	0.022	5.5	7.187	5.413	6.558	1
227	0.77	17	-1.5071579929514929	-5.033724183107245	1.274685196228342	6OVS_B	7.5	6.35	0.095	5.5	1.305	4.163	9.42	1
228	0.979	5	-1.5071579929514929	-5.033724183107245	1.2748140171476081	4J3H_B	7.6	5.275	1.668	5.3	1.76	3.757	7.468	0
229	0.89	71	-1.5071479813426152	-5.03366394910163	1.275028038431028	6O02_B	8.5	6.858	0.221	6.5	0.661	4.55	8.835	1
230	0.873	619	-1.5072223273515661	-5.034087082721133	1.2744800696254954	5M7Q_B	6.5	6.663	0.245	7.48	0.346	4.238	8.768	1
231	0.263	44	-1.5072084472113634	-5.034021983864513	1.274744162734151	2NO1_B	7.5	7.329	0.023	7.5	5.955	5.803	7.675	1
232	0.969	2	-1.5072084472111136	-5.034021983862761	1.2748717311062907	4V46_Bx	5.5	7.433	0.092	9.0	2.633	5.463	9.054	1
233	0.96	3	-1.5071525838048452	-5.033613595637308	1.2754757400358814	7EOD_D	7.0	5.95	0.062	5.0	1.78	4.402	7.878	1
234	0.493	6	-1.5074337004315075	-5.034796660654984	1.2728277304160254	6ES2_L	8.0	7.543	0.182	8.0	3.474	6.263	8.318	1
235	0.91	9	-1.5073575413435756	-5.034480556839279	1.273744578342729	5E4L_B	5.3	6.19	0.163	7.4	1.672	3.76	8.621	1
236	0.967	39	-1.5071493724811342	-5.032866787486536	1.2757321339773091	4GJX_H	5.0	6.84	0.159	4.71	0.945	4.49	8.764	1
237	0.749	3	-1.507149377255927	-5.032866828878559	1.2758390669955468	2BSI_B	10.5	7.475	0.068	5.6	2.156	5.513	10.537	1
238	0.69	9	-1.5076015500545286	-5.035294956352682	1.2718621536859378	4Q57_B	6.5	6.56	0.911	6.5	1.372	4.037	8.508	1
239	0.933	1	-1.507600113547045	-5.035283264782816	1.2720596627598666	3ZQ7_A	7.5	6.9	1.011	7.0	3.425	5.153	8.438	1
240	0.848	2	-1.5073341566967093	-5.034177925103424	1.2748851506897572	6MU0_A	7.0	6.433	0.543	6.26	0.564	5.153	8.128	1
241	0.985	6	-1.5073109667502753	-5.034056008108087	1.2752214647730673	6E31_A	8.0	6.471	0.074	6.0	2.363	4.845	7.568	0
242	0.941	4	-1.5069584560982947	-5.031027136642188	1.2783165614791443	3SJC_H	7.5	7.6	0.051	8.0	4.846	5.933	8.088	1
243	0.935	40	-1.5069952926855568	-5.031085001680198	1.2779455796044148	1YFM_A	8.3	6.698	0.223	7.5	0.512	4.609	8.419	1
244	0.791	31	-1.5070572278625378	-5.031316038788295	1.2773637571910996	4ZTV_B	7.5	7.128	0.105	7.0	2.127	5.883	8.038	1
245	0.789	176	-1.507199166815508	-5.031766335864506	1.2757813284550847	3SRX_B	7.5	6.807	0.187	7.5	1.256	4.734	8.874	1
246	0.799	20	-1.5075629631508989	-5.0331370905410555	1.2712368271256949	2NUA_E	7.1	7.186	0.256	7.31	1.068	5.291	8.899	1
247	0.831	10	-1.507465121834641	-5.032700935081808	1.2723801267298567	3UW6_C	6.0	7.573	0.033	8.5	3.872	5.913	8.578	1
248	0.941	1	-1.5073271838260598	-5.032380608161722	1.2745620783794536	3UTO_B	5.5	7.4	0.277	7.38	0.277	5.063	9.739	1
249	0.428	5	-1.5074443261484256	-5.0327373215859055	1.2733062102026351	4OAK_B	5.6	6.033	0.184	5.6	4.413	5.133	7.828	1
250	0.984	1	-1.5074443261484256	-5.0327373215859055	1.2734622868316614	4F0X_H	4.5	6.65	0.189	6.5	4.254	5.153	8.438	0
251	0.947	7	-1.5073308766426976	-5.0321967159112635	1.2746842663633253	7CG9_A	8.0	6.83	0.61	6.54	0.794	5.823	8.559	1
252	0.396	17	-1.5072210303412894	-5.031590223966131	1.2758046221168309	4JKB_B	7.5	7.589	0.96	7.5	4.644	6.903	8.548	1
253	0.91	1630	-1.507240607476863	-5.0317295018735715	1.275752990070453	3LEV_L	5.5	6.762	0.13	7.5	0.645	4.183	8.981	1
254	0.89	89	-1.5073628190243349	-5.032016738196853	1.2743081402741363	1WMB_B	6.5	7.144	0.254	7.49	0.493	4.459	9.559	1
255	0.962	3	-1.5073628035115179	-5.032016604565588	1.2744446716637634	6SBF_A	6.5	7.325	0.072	7.0	4.23	5.713	8.548	1
256	0.807	159	-1.5072812388222694	-5.031358351097877	1.2753581598868604	3TL5_A	8.5	7.635	0.22	7.24	1.35	5.685	9.36	1
257	0.875	8	-1.5071980206945654	-5.030796247765844	1.276194083545408	2FJZ_A	8.0	5.961	0.048	5.51	2.397	4.039	8.018	1
258	0.848	139	-1.5072946004487917	-5.031475563856542	1.275463449014126	2JAB_C	7.4	6.628	0.724	6.52	1.099	4.562	8.515	1
259	0.984	14	-1.507177308145333	-5.030465413506434	1.2765667779208631	2YOB_B	5.2	7.1	0.02	7.49	3.542	5.503	7.788	0
260	0.934	350	-1.5071719400849986	-5.03043382263189	1.2767049778772184	5YQZ_R	8.0	6.776	1.001	6.94	1.104	4.992	8.003	1
261	0.931	1	-1.506827305951225	-5.0290215333589625	1.2802285960592101	3BJV_A	7.9	6.75	0.544	6.71	0.546	5.143	8.438	1
262	0.288	2	-1.5068273173275868	-5.029021632076337	1.2802464638300515	3ALU_D	7.5	7.267	0.097	7.5	5.746	5.463	8.128	1
263	0.764	20	-1.5069368679634723	-5.029734191705731	1.279312692873597	6PCL_A	4.6	5.643	0.054	5.5	4.451	4.468	8.258	1
264	0.411	59	-1.507005404967685	-5.029862670484456	1.278168253349647	1JYV_D	6.5	6.775	0.082	6.5	4.718	5.062	9.207	1
265	0.918	35	-1.5069186417213265	-5.029565879033871	1.2791813060499724	1K9S_F	7.0	5.989	0.033	5.4	2.394	4.675	8.656	1
266	0.998	49	-1.506918639922578	-5.029565863475235	1.2792201466853854	6AZU_D	5.5	7.948	0.649	10.0	1.849	6.003	10.03	0
267	0.999	0	-1.506918639922578	-5.029565863475235	1.2792201466853854	6BD2_C	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
268	1.0	0	-1.506918639922578	-5.029565863475235	1.2792201466853854	5HCC_D	9.0	6.8	0.311	6.8	0.311	4.693	8.908	0
269	0.697	10	-1.5068525694674122	-5.02932328189954	1.2799521695772975	6I6N_B	4.7	6.455	0.07	4.7	2.346	4.635	8.876	1
270	0.291	17	-1.507008795704096	-5.029794246610207	1.2781210974599946	4JFU_B	7.0	7.044	3.702	7.0	5.744	6.043	8.008	1
271	0.889	109	-1.5069871513000446	-5.029574909184294	1.2783590648625958	4W9S_A	6.7	7.57	0.255	7.8	2.196	5.733	9.415	1
272	0.949	2	-1.5067733659115694	-5.02871183426175	1.280557046595667	6YC8_A	7.5	6.267	0.538	6.02	0.589	5.023	8.128	1
273	0.92	7	-1.5063556006941492	-5.024961820713331	1.2839666874140803	2WHF_A	5.5	6.244	1.169	5.2	2.174	4.943	9.054	1
274	0.92	318	-1.5063106752655917	-5.024636205971174	1.2842963356852468	6AM5_E	8.1	6.82	0.092	6.5	0.664	4.888	8.594	1
275	0.817	109	-1.5063140308922112	-5.02468217500763	1.284205938856798	6DZQ_A	8.35	7.555	0.358	7.8	2.277	5.733	9.412	1
276	0.914	15	-1.5067420432128895	-5.0262730267795535	1.2796953706132153	6T2T_A	7.5	6.638	0.082	6.4	5.128	5.413	8.118	1
277	0.942	94	-1.5065290043987358	-5.025601476453142	1.282207027303239	7BMH_B	7.0	5.179	0.281	5.39	0.285	2.765	7.584	1
278	0.595	8	-1.5067684820045475	-5.0264952160289145	1.2796972130437418	3WT4_D	8.0	7.378	0.132	8.0	2.921	5.523	8.821	1
279	0.981	4	-1.5067684820028049	-5.026495216013908	1.279725720422194	7LD8_A	5.5	5.296	0.031	4.92	6.6	4.833	7.658	1
280	0.834	2	-1.5068845075249009	-5.026893040747684	1.2784863179573078	6GMM_A	6.5	6.133	0.406	5.88	0.424	4.56	8.138	1
281	0.937	21	-1.5069158631471518	-5.026962419144643	1.27810609245597	4UT2_B	9.0	7.295	0.112	8.0	2.637	4.248	9.001	1
282	0.994	2	-1.50687016945709	-5.026839807721092	1.278757493272128	1XVY_A	4.0	6.767	0.223	6.5	2.111	5.163	8.608	0
283	0.999	0	-1.50687016945709	-5.026839807721092	1.278757493272128	3SOE_A	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
284	1.0	0	-1.50687016945709	-5.026839807721092	1.278757493272128	3B4B_B	5.4	6.8	0.311	6.8	0.311	4.693	8.908	1
285	0.691	22	-1.5068450712144696	-5.026759420264532	1.279099673018445	5ERR_A	4.5	6.413	0.243	4.5	2.591	4.449	8.858	1
286	0.762	29	-1.506845047998708	-5.026759223226314	1.2791404104077084	1ELZ_B	7.5	7.793	0.008	8.0	2.414	5.773	9.52	1
287	0.955	2	-1.50683363556137	-5.0266703451789345	1.2792769663246533	3L46_B	7.5	8.1	0.776	8.0	1.881	5.463	9.61	1
288	0.933	1	-1.5068336215212064	-5.02667022417808	1.279314080410781	4A8J_F	7.5	6.9	0.648	7.0	4.27	5.153	8.438	1
289	0.424	1	-1.5068336318478106	-5.026670313660715	1.279350275064898	1U10_F	6.5	6.65	0.182	6.5	4.365	5.153	8.438	1
290	0.887	9	-1.5068329956366484	-5.026667502277409	1.2793919653481396	2ZUM_A	6.0	6.23	0.028	6.5	5.878	3.979	6.798	1
291	0.859	7	-1.5068329892446237	-5.026667448387651	1.2794267046781476	5JRW_E	6.0	7.163	0.048	8.0	2.923	5.943	8.068	1
292	0.868	53	-1.5069131649355993	-5.026893140959478	1.2785349952945104	3ELC_C	5.6	6.669	0.17	7.0	0.941	4.621	8.501	1
293	0.668	15	-1.5069602246333262	-5.027065920318464	1.2780310710334122	6CN9_B	7.5	6.731	0.044	7.5	2.002	5.033	8.028	1
294	0.927	172	-1.5070134134360464	-5.02740891999107	1.2776097974230096	1R5D_B	8.5	5.71	0.263	5.5	0.794	4.185	8.472	0
295	0.855	25	-1.5071237081705722	-5.027676781126792	1.2762558419487235	4A03_B	6.5	6.785	0.216	5.58	0.553	4.788	8.892	1
296	0.557	113	-1.5075991127489845	-5.030696590367747	1.272198708280522	5V0V_A	7.5	6.949	0.718	7.5	1.708	4.541	7.748	1
297	0.224	30	-1.5075991294017912	-5.030696734537189	1.272376961339967	4YEL_A	8.5	8.161	0.007	8.5	6.547	6.952	8.568	1
298	0.234	3	-1.507599146603335	-5.030696883371641	1.272551644708743	6VZY_B	8.5	8.075	0.047	8.5	6.37	5.713	8.578	1
299	0.861	231	-1.5075972257307542	-5.030659447041899	1.272712602804656	4BLA_D	7.5	6.734	0.079	6.51	0.739	4.547	8.934	1
300	0.764	498	-1.507510864951416	-5.030328055973862	1.2736719614786793	3MPA_A	6.0	6.748	0.234	6.0	1.159	5.587	7.962	1
301	0.758	3	-1.5079429842052086	-5.0340785804777575	1.2701690062031123	6NWH_B	5.5	7.05	0.076	7.5	2.202	5.603	8.268	0
302	0.449	1	-1.5079430028459253	-5.034078740877315	1.270387936997435	5LW5_B	5.6	6.2	0.14	5.6	4.223	5.153	8.438	1
303	0.962	49	-1.507807389849531	-5.033465295901593	1.2719265941987394	2YNX_B	9.0	5.822	0.138	4.5	0.318	3.455	8.635	0
304	0.606	4	-1.5085897153094028	-5.038305603508988	1.2652158820654105	7DFA_V	7.0	7.16	0.714	7.5	1.733	5.933	7.788	1
305	0.836	7	-1.508455002722373	-5.037645712283469	1.26680016754096	2P1W_A	8.0	7.513	0.186	7.0	2.135	6.393	8.842	1
306	0.999	0	-1.508455002722373	-5.037645712283469	1.26680016754096	3KTO_C	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
307	1.0	0	-1.508455002722373	-5.037645712283469	1.26680016754096	7RBM_T	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
308	0.877	1658	-1.5084771940873747	-5.037696215504407	1.2668312796046521	6TCR_L	7.0	6.764	0.138	7.5	0.664	4.223	8.914	1
309	0.641	9	-1.5083238129156997	-5.036604377371913	1.2684252357140473	1O6Z_D	7.6	7.26	0.153	7.0	2.633	6.193	8.058	1
310	0.375	2	-1.509350644550469	-5.042665671021916	1.2595152976795434	5B47_B	8.5	7.933	0.079	8.5	3.463	5.463	8.758	1
311	0.834	29	-1.5094317937915427	-5.042897596219555	1.258902943279266	2NZL_A	7.0	7.218	0.124	7.5	1.535	4.948	8.721	1
312	0.635	2	-1.5094317977923932	-5.042897630906245	1.2593473017700687	3WG9_D	5.5	6.267	0.095	6.5	2.999	5.393	8.128	1
313	0.928	7	-1.509804181670952	-5.044688641234814	1.2562430320767022	4QGB_B	4.6	8.238	0.021	10.0	3.134	4.479	10.05	1
314	0.978	2	-1.509804181670952	-5.044688641234814	1.2567405395957751	7EYL_B	8.5	7.933	0.07	6.5	1.524	5.463	10.594	1
315	0.864	1	-1.50894721638087	-5.039292062411054	1.2648609166779092	2BKM_B	5.6	6.4	0.193	6.0	1.422	5.153	8.438	1
316	0.95	33	-1.5090101602427533	-5.039470607167501	1.2644254374550565	2H0K_B	6.4	7.518	0.079	8.2	2.931	4.899	8.541	1
317	0.999	0	-1.5090101602427533	-5.039470607167501	1.2644254374550565	1TYG_G	6.1	6.8	0.311	6.8	0.311	4.693	8.908	1
318	0.92	45	-1.5089234201311215	-5.039078297850972	1.2655986235101433	4EUZ_A	7.0	5.598	0.188	4.0	0.627	3.862	8.874	1
319	0.483	24	-1.5089045379464978	-5.0389706827858545	1.2660207523308735	6KCM_B	9.0	8.188	0.141	9.0	4.065	5.365	9.181	1
320	1.0	0	-1.5089045379464978	-5.0389706827858545	1.2660207523308735	2OO9_C	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
321	1.0	0	-1.5089045379464978	-5.0389706827858545	1.2660207523308735	2IW0_A	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
322	1.0	0	-1.5089045379464978	-5.0389706827858545	1.2660207523308735	3ZBH_H	4.5	6.8	0.311	6.8	0.311	4.693	8.908	0
323	0.933	429	-1.5088954434491084	-5.0389004418255885	1.2664007248516733	3ST4_C	4.6	6.977	0.515	8.0	1.076	4.558	8.576	1
324	0.913	229	-1.5088507772575936	-5.038552132888288	1.2670873689810467	3IXJ_C	5.0	6.354	0.16	6.59	1.389	4.479	8.368	1
325	1.0	0	-1.5088507772575936	-5.038552132888288	1.2670873689810467	6WN6_D	5.0	6.8	0.311	6.8	0.311	4.693	8.908	1
326	0.771	4	-1.5087908792430513	-5.038144326195689	1.2678901841294106	4JQI_V	7.5	7.06	2.132	7.0	2.732	5.933	7.718	1
327	0.899	22	-1.508722576953546	-5.037775400659536	1.2687778413002695	7VI0_B	7.0	7.165	0.016	7.5	1.672	5.453	8.376	1
328	0.312	2	-1.508722586123762	-5.037775480316072	1.2690245747583029	6HM2_E	8.5	7.933	0.07	8.5	5.772	5.463	8.578	1
329	0.999	0	-1.508722586123762	-5.037775480316072	1.2690245747583029	4O9D_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
330	0.784	25	-1.509329312323541	-5.040974526307148	1.2636872592270372	6T92_DDD	7.5	6.715	0.322	6.5	0.969	4.939	8.097	1
331	0.748	29	-1.5093631653076813	-5.041060430432474	1.2635730803696978	2HG8_B	7.0	6.72	0.036	6.5	5.032	6.364	8.162	1
332	0.709	134	-1.50956997896276	-5.041653137984708	1.261109811763899	2J77_B	7.0	7.011	1.65	7.0	1.69	4.871	9.099	1
333	0.964	1	-1.50956997896276	-5.041653137984708	1.2615100065432239	2HZE_B	5.2	6.4	0.148	6.0	4.489	5.153	8.438	1
334	0.968	1729	-1.5095664652214205	-5.041691133318797	1.261962428050215	4JFY_L	4.0	6.763	0.145	7.5	0.627	4.235	8.921	0
335	0.866	40	-1.5095062596617914	-5.041400730836198	1.2628695631044229	1Q20_A	8.0	6.772	0.266	8.0	0.587	4.453	8.974	1
336	0.708	69	-1.5097138508880918	-5.042994507719966	1.2614438342689562	6GBL_B	6.4	7.259	0.017	6.5	1.509	6.323	9.018	1
337	0.763	20	-1.5105299994414116	-5.0469405465938655	1.2540591035346254	5KEI_A	6.5	6.824	0.397	6.52	0.498	4.819	8.768	1
338	0.734	11	-1.51186622447403	-5.053731664101518	1.242055800561675	7VNU_D	7.5	7.192	0.351	6.5	1.466	5.953	8.957	1
339	0.936	1	-1.51186622447403	-5.053731664101518	1.2428372093305016	6ZXY_B	6.0	6.9	0.542	7.0	4.56	5.153	8.438	1
340	0.754	439	-1.5118410773134237	-5.053452940651494	1.243800206017551	6CDJ_B	5.5	5.731	0.125	5.49	1.046	4.415	7.451	1
341	0.722	27	-1.511958170076391	-5.054845146140024	1.2437012149343636	5GJG_A	7.7	7.532	0.652	7.0	4.041	6.923	9.071	1
342	0.074	24	-1.5119583017505265	-5.054846247755313	1.2444486066661027	5Z0L_B	6.5	6.532	6.042	6.5	7.484	6.403	6.948	1
343	0.461	71	-1.5119551685825632	-5.054793731461601	1.245190183628316	5HT5_A	6.9	6.969	1.631	6.9	3.648	4.517	8.704	1
344	0.855	6	-1.512225671767817	-5.056579192650939	1.2434918136932964	7C20_A	7.4	6.257	0.168	4.75	2.35	4.699	8.048	1
345	0.947	1	-1.512214570468079	-5.056482289121242	1.2443409117621567	7VOB_C	5.66	6.435	0.15	6.07	4.609	5.153	8.438	1
346	0.71	8	-1.5123294551778659	-5.056834716431214	1.2436856742570095	6U73_A	8.0	7.089	0.155	8.0	2.124	4.509	8.883	1
347	0.564	239	-1.5123262258364993	-5.056768521000564	1.244472813981342	6HBW_D	7.0	6.954	1.581	7.0	2.395	5.795	8.166	1
348	0.787	6	-1.5124196426804315	-5.057329765171793	1.2443639389903953	7N7H_A	7.0	6.9	0.134	6.5	1.002	5.323	8.709	1
349	0.999	0	-1.5124196426804315	-5.057329765171793	1.2443639389903953	6A5B_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
350	0.734	275	-1.5125381993680065	-5.058874296134434	1.2441977468607133	1W6R_A	5.8	6.627	0.364	6.0	1.308	5.434	8.108	1
351	0.868	105	-1.5125090268415406	-5.058640306959157	1.2451578203921885	1E4D_D	8.35	7.506	0.897	9.0	0.908	5.168	9.059	1
352	0.939	172	-1.5124931473532328	-5.058469580506369	1.2460111298391263	1MEP_D	6.5	5.1	0.039	4.0	1.94	2.03	8.49	1
353	0.989	22	-1.512284631926057	-5.057426999748654	1.2487189818401954	5Y7I_B	8.5	6.552	0.507	6.53	0.509	4.643	7.998	0
354	0.841	12	-1.5122244470502204	-5.05713345506008	1.2499503305666286	1XJ2_A	9.0	7.838	0.092	7.5	4.809	7.213	9.016	1
355	0.825	40	-1.5122375474407586	-5.057213799329841	1.2504566028807582	6BRG_D	7.4	6.712	0.766	6.54	0.929	5.493	8.376	1
356	0.843	38	-1.5122947828770625	-5.057244586540251	1.25008867159262	5I94_D	8.0	7.51	0.063	7.0	2.104	6.013	8.676	1
357	0.594	9	-1.5133656513672398	-5.063377255464595	1.2406951172014908	4Z0N_A	7.5	7.41	0.858	7.52	0.975	5.853	8.697	1
358	0.511	11	-1.5138327959686273	-5.066272151367955	1.2372479399864467	6NYX_T	6.5	6.783	0.116	6.5	2.087	5.583	7.638	1
359	0.875	38	-1.5137102273490288	-5.065956280167683	1.2395851950299424	6D9S_B	6.6	6.981	0.211	8.3	0.885	4.533	8.863	1
360	0.946	1	-1.5135987699065692	-5.0655565983385555	1.241646215002217	7TKV_B	5.6	7.15	0.413	7.42	0.439	5.153	8.708	1
361	0.844	20	-1.5134136444121504	-5.064783659678265	1.2442658125848516	4LW2_C	6.0	6.71	0.514	6.65	0.517	5.008	8.714	1
362	1.0	0	-1.5134136444121504	-5.064783659678265	1.2442658125848516	3ELK_B	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
363	0.963	6	-1.5133943689302531	-5.064725259680803	1.245238548065682	2ZAA_A	7.5	5.543	0.063	5.0	2.529	4.449	7.648	1
364	0.968	143	-1.5134048621565015	-5.0646929869934265	1.2457642442248147	1NQA_R	4.6	6.993	0.292	7.5	0.351	4.62	8.915	0
365	0.987	9	-1.5134048608339792	-5.064692975478144	1.2464715061116443	6THM_E	7.5	6.63	0.089	6.5	3.547	5.473	8.018	1
366	0.903	8	-1.5136026722526403	-5.065326335992443	1.2448240831324333	5YAT_B	6.5	7.689	0.222	8.4	0.882	5.633	9.315	1
367	0.661	22	-1.513734587543878	-5.065279925916991	1.2424735767712054	5NC3_A	6.5	6.6	0.344	6.5	2.488	3.947	9.163	1
368	0.812	47	-1.513772112341057	-5.065607542773308	1.2429234816465073	6MQZ_A	6.5	6.77	0.007	6.0	1.192	5.354	8.528	1
369	0.863	509	-1.513809974835153	-5.065793679317291	1.243321009736542	4YFL_L	6.5	6.662	0.108	7.5	0.723	4.086	8.737	1
370	0.893	17	-1.5138708074723477	-5.066494894759775	1.2436163595651244	4J4D_D	4.2	7.017	0.018	6.0	2.085	4.247	10.443	0
371	0.934	1668	-1.5138828506297162	-5.066548415299539	1.244252131002041	3NAB_L	4.5	6.766	0.137	7.5	0.726	4.232	8.906	1
372	0.423	1	-1.5138828525982975	-5.0665484324712	1.244989637874215	4ID3_B	7.0	6.9	0.523	7.0	4.617	5.153	8.438	1
373	0.745	7	-1.5137979429595734	-5.066371109601414	1.2470892817221	4IVO_B	10.0	7.413	0.178	10.0	2.236	4.441	10.034	1
374	0.907	99	-1.5137612573887198	-5.0660818879759315	1.2480922605479425	3GWT_A	6.5	7.224	0.149	7.49	2.232	5.516	8.525	1
375	0.923	28	-1.513680888375949	-5.065702082611384	1.2495119956636498	3E2T_A	8.5	6.917	0.838	6.82	0.915	5.493	8.408	0
376	0.849	57	-1.5137423467805713	-5.065962289740638	1.249518668853756	5JA3_D	4.5	6.269	0.155	6.5	2.71	4.033	7.978	1
377	0.731	7	-1.5136465822103706	-5.065448600735531	1.251042063514273	5CBP_B	6.0	7.456	0.73	6.0	2.277	5.933	9.167	1
378	0.235	23	-1.5136916929694681	-5.065595997366923	1.2511431368340937	1OAF_A	8.3	8.054	0.032	8.3	5.944	5.533	8.599	1
379	0.967	1	-1.5136916929694681	-5.065595997366923	1.251742642258019	4K59_A	8.5	7.1	0.151	7.4	4.557	5.153	8.438	0
380	0.653	2	-1.5136916952418482	-5.06559601713191	1.2523300319056274	4FOK_A	4.7	6.233	0.094	4.7	2.949	4.635	8.128	1
