iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
776	0.921	3	-1.5329494111267832	-5.155373480221402	1.2974527495352068	4ON9_B	6.8	6.85	0.078	6.5	2.122	5.203	8.857	1
777	0.942	102	-1.5327944292945188	-5.1544642080103955	1.2988283468957806	7A2U_A	4.5	6.3	0.122	5.0	0.702	3.938	8.947	1
778	0.941	16	-1.5326531021797891	-5.15374361137657	1.3000769599103417	1UKE_A	8.0	5.694	0.041	4.5	0.798	3.396	8.642	1
779	0.883	3	-1.5329273329890543	-5.154519469331858	1.296618081860847	5N4L_B	7.0	6.6	0.21	4.6	1.113	4.499	9.224	1
780	0.376	11	-1.5327281366137806	-5.153431463783261	1.2984018393703116	4X7Z_B	6.5	6.775	0.124	6.5	5.277	5.873	8.258	1
781	0.949	1	-1.5325107540824643	-5.152712781885517	1.3008068307794032	4GFQ_A	8.3	6.65	0.395	6.56	0.397	4.933	8.488	1
782	1.0	0	-1.5325107540824643	-5.152712781885517	1.3008068307794032	2REM_C	5.0	6.8	0.311	6.8	0.311	4.693	8.908	1
783	0.633	2	-1.5325107545834806	-5.152712786344339	1.3007674598008525	4ZYR_B	8.0	7.267	0.097	8.0	3.142	5.463	8.128	1
784	0.997	12	-1.5325107545830554	-5.1527127863413655	1.30072814810304	7E7A_D	4.6	5.877	0.044	5.5	5.606	5.423	7.508	0
785	0.949	62	-1.5325623488499247	-5.1529818238979415	1.3002120663610242	2B00_A	6.5	7.127	1.348	7.2	2.327	4.586	8.604	1
786	0.943	11	-1.5326715215025675	-5.153312071403965	1.29888160976241	1JQN_A	8.0	6.408	0.193	7.4	0.884	4.293	9.079	1
787	0.978	71	-1.5326993054958535	-5.15342182956252	1.2985776960151372	6BQO_C	5.0	6.907	0.298	6.5	0.733	4.545	8.826	1
788	0.627	28	-1.5328805764282234	-5.154477254484119	1.2968710017640273	3ZZ4_B	8.5	7.214	0.059	8.5	2.491	4.427	8.601	1
789	0.498	26	-1.533029842886475	-5.155403988313293	1.2954678599110174	7RIU_A	7.2	7.393	0.096	7.2	2.145	6.943	8.008	1
790	0.067	138	-1.5334856169381212	-5.159446389285874	1.291572319063069	5H74_F	6.7	6.642	2.624	6.7	6.088	6.443	6.768	1
791	0.868	2	-1.5334716760205604	-5.159163558861034	1.291451818777367	2Y4R_B	6.5	6.767	0.256	7.46	0.471	4.993	8.248	1
792	0.493	1	-1.5334716764149232	-5.1591635623761976	1.2914311141026724	3K01_A	4.0	5.4	0.086	4.0	4.697	3.94	8.438	1
793	0.984	1	-1.5334716764149232	-5.1591635623761976	1.291410471957775	4ORH_L	4.5	6.85	2.548	6.9	4.643	5.153	8.438	0
794	0.311	31	-1.533715868207076	-5.160202480273848	1.2885915933251262	1FGQ_A	5.5	5.581	1.05	5.5	5.195	4.815	7.388	1
795	0.978	5	-1.533715868207076	-5.160202480273848	1.288576663667251	3HPM_B	7.5	6.35	0.856	5.5	4.031	5.413	8.438	1
796	0.835	59	-1.5336286680309774	-5.159703357163681	1.289370631344908	3JS1_B	7.5	6.663	0.11	6.5	0.813	4.501	8.585	1
797	0.585	16	-1.5338272748374315	-5.1603594641242525	1.287053384116606	6JN8_A	5.6	5.776	0.132	5.59	1.875	4.456	8.148	1
798	0.774	4	-1.5339025147943903	-5.160912424123727	1.2863881191797313	6IE3_A	7.5	7.06	0.061	6.5	1.894	5.403	9.058	1
799	0.799	119	-1.5338885004108522	-5.160784504674753	1.2864926922195101	3FJT_B	6.5	6.403	0.379	6.5	1.405	4.44	8.162	1
800	0.525	4	-1.5339482013629777	-5.16093934885065	1.2856800867881195	1S4N_B	7.5	6.96	0.188	7.5	3.922	4.918	8.288	1
801	0.911	5	-1.5341455455991166	-5.161599348464711	1.2834233825841774	2J6P_F	8.0	6.683	0.382	6.41	0.634	4.264	9.01	1
802	0.852	42	-1.5341372944458793	-5.161568109553016	1.283511944530546	4QAA_J	5.0	6.909	0.07	8.0	2.5	4.931	8.522	1
803	0.999	0	-1.5341372944458793	-5.161568109553016	1.283511944530546	6TLY_A	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
804	0.543	65	-1.5341386132115904	-5.161579281584715	1.283495833561287	4ZK4_E	7.5	7.103	0.097	7.5	3.494	4.453	8.508	1
805	0.734	3	-1.5341386134417199	-5.16157928363357	1.2834910767379752	2CYY_A	8.5	7.325	0.072	7.0	4.76	5.713	8.548	1
806	0.999	0	-1.5341386134417199	-5.16157928363357	1.2834910767379752	3QQZ_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
807	1.0	0	-1.5341386134417199	-5.16157928363357	1.2834910767379752	3N0W_B	8.86	6.8	0.311	6.8	0.311	4.693	8.908	1
808	0.847	24	-1.5345868420256508	-5.163882449687105	1.2792093999319265	4YET_B	8.5	7.246	0.48	7.41	0.515	4.824	8.833	1
809	0.668	21	-1.534517460184786	-5.16350365317979	1.279852315377344	2Z2W_A	7.5	6.423	0.014	5.5	5.173	5.433	7.998	1
810	0.719	12	-1.534566153430772	-5.163559972859759	1.2788853263297812	2X0S_A	7.0	6.777	0.693	6.54	0.818	5.686	8.014	1
811	0.569	4	-1.534566153655662	-5.163559974864948	1.2788898104034254	2X7H_B	7.0	7.22	0.059	7.0	3.846	5.933	9.129	1
812	0.999	0	-1.534566153655662	-5.163559974864948	1.2788898104034254	7NXQ_J	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
813	0.913	197	-1.534614815305399	-5.163773092805847	1.2784084266625315	2IMB_B	8.5	6.848	0.322	7.0	0.577	4.369	8.888	1
814	0.419	20	-1.5346729929057557	-5.163818959556336	1.27755064827247	4KBE_B	6.5	6.338	0.121	6.5	5.097	4.457	7.77	1
815	0.234	3	-1.534672995609514	-5.1638189833622254	1.2775577604855721	3Q1P_B	8.5	8.075	0.047	8.5	6.786	5.713	8.578	1
816	0.761	26	-1.53461195383496	-5.1635876124203755	1.2781723453207823	5LNT_D	6.5	7.357	0.282	6.5	1.185	6.193	8.732	1
817	0.896	85	-1.5347088816333216	-5.164025521941082	1.2772526613636477	3WOH_A	8.5	7.102	0.246	7.06	0.246	4.277	9.438	1
818	0.698	6	-1.5346369316447677	-5.163804994382127	1.2781337023581978	5MAP_B	5.5	7.186	0.152	5.5	2.75	5.443	9.447	1
819	0.205	8	-1.5346369324260363	-5.163805001312539	1.278139684309678	5JE5_A	6.45	6.383	2.182	6.45	7.301	5.473	6.958	1
820	0.943	139	-1.5344834367468865	-5.162528227943297	1.2795058728022755	1R3H_H	5.2	6.473	0.671	5.51	0.951	4.447	9.04	1
821	0.094	8	-1.5344834399731009	-5.1625282561736645	1.279509089593414	6NYU_B	6.5	6.533	6.088	6.5	8.131	6.393	6.958	1
822	0.991	4	-1.5344834133877305	-5.162528130430528	1.2795125573726023	1YJG_E	4.8	7.26	0.395	8.5	1.922	5.863	8.538	0
823	0.779	101	-1.5342930979460188	-5.161961038254095	1.2818675964890616	4K57_B	5.2	6.486	0.29	5.2	1.568	4.889	8.72	1
824	0.873	18	-1.5341054472659288	-5.161421127571779	1.2842414059708895	7LNP_E	5.5	7.521	0.31	5.5	1.022	5.463	9.5	1
825	0.468	71	-1.5341896508687012	-5.162197167699077	1.2835217475168659	2C2S_B	7.0	6.967	1.539	6.9	3.957	4.521	8.7	1
826	0.878	189	-1.5344516033555948	-5.163143460705414	1.2806686306303499	2CHI_A	7.5	7.625	0.195	9.0	0.877	4.603	9.433	1
827	0.103	17	-1.534451604467266	-5.163143470552826	1.2806695401261696	6T0O_B	6.5	6.461	5.497	6.5	8.273	5.523	6.578	1
828	0.804	25	-1.5348154357032369	-5.164963065511113	1.277148834114727	3ZCD_B	6.5	7.096	0.229	8.0	1.934	5.308	8.463	1
829	0.45	1	-1.5348154359656312	-5.1649630678534475	1.2771567810993365	3MQH_F	8.0	7.4	0.14	8.0	4.862	5.153	8.438	1
830	0.991	6	-1.5347983025240879	-5.164868321488059	1.277322308289967	4GN1_D	5.0	6.9	0.364	7.0	1.639	5.663	8.198	0
831	0.973	4	-1.5347983022758465	-5.1648683192903695	1.2773299193418843	2R6M_B	7.5	7.56	0.052	6.3	1.952	5.933	9.232	1
832	0.748	19	-1.5346806137762001	-5.16450076665263	1.2787319577377307	5U6S_B	5.5	6.86	0.251	5.5	1.99	5.379	9.006	1
833	1.0	0	-1.5346806137762001	-5.16450076665263	1.2787319577377307	6S8T_A	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
834	0.999	0	-1.5346806137762001	-5.16450076665263	1.2787319577377307	4ZDS_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
835	0.748	12	-1.5351286505886659	-5.166364784392871	1.2741537888039673	6CU3_F	7.0	7.069	0.572	7.0	1.019	4.802	9.123	1
836	0.892	743	-1.5351726698288921	-5.166630045669714	1.2737566506345048	4KHX_L	5.5	6.62	0.198	7.5	0.605	4.046	8.902	1
837	0.531	256	-1.534980126701415	-5.164586965275983	1.2752403145145637	3PY0_A	7.5	7.319	0.34	7.5	2.588	5.974	8.35	1
838	0.911	2	-1.5344157585625502	-5.159576145126589	1.2801245531570367	2JAQ_B	6.2	6.567	0.102	5.9	3.183	5.463	8.128	1
839	0.806	89	-1.5343986520342372	-5.159217639107835	1.2801470133611572	4BNJ_H	6.5	6.743	0.16	6.5	1.237	4.433	8.951	1
840	0.95	9	-1.5340830022271101	-5.156692946297876	1.282883243869616	1GT9_2	4.5	5.39	0.085	5.5	1.885	3.953	7.548	1
841	0.948	33	-1.533942852438977	-5.155670110889145	1.2840305943496786	4RGM_S	7.5	6.524	0.411	8.8	0.58	4.425	8.785	1
842	0.999	0	-1.533942852438977	-5.155670110889145	1.2840305943496786	4CBP_B	7.4	6.8	0.311	6.8	0.311	4.693	8.908	1
843	0.896	28	-1.5338205489848153	-5.155296646075475	1.2854884749415072	5OT9_B	8.5	7.117	0.219	8.0	2.034	5.203	8.609	1
844	0.852	6	-1.5339223524962218	-5.1560905678344975	1.2845999364827354	1ZYN_B	8.6	7.2	0.063	7.5	2.343	5.543	8.538	0
845	0.95	10	-1.533929680753626	-5.156155461618087	1.2845301991767604	5E4H_H	9.0	7.541	1.635	7.5	2.588	5.973	8.748	0
846	0.887	10	-1.5338923269712257	-5.156027251571299	1.284938134242483	4NXX_A	6.0	6.982	3.039	7.0	3.29	5.963	7.588	1
847	0.66	109	-1.5338614870756648	-5.155732993051249	1.28519319063156	7MTY_A	7.8	7.56	0.297	7.8	2.511	5.743	9.412	1
848	0.826	1	-1.5341953429764086	-5.156783543417284	1.2812735808674922	3WKY_B	7.0	7.15	0.359	7.34	0.365	5.123	8.927	1
849	0.822	328	-1.5342520786478426	-5.15703546093067	1.2806824367086422	1MTV_A	7.0	6.805	0.056	7.0	1.308	4.249	8.519	1
850	0.896	5	-1.5341468311847888	-5.156589916431401	1.281736740953572	2ODY_F	6.5	5.567	0.174	7.11	0.255	2.79	8.078	1
851	0.456	38	-1.534638731141882	-5.159399660036743	1.2763220955301895	5J58_B	6.5	6.578	0.369	6.4	2.013	5.3	8.233	1
852	0.937	3	-1.5346457998297103	-5.159417172394663	1.2762324474487157	4RDT_B	7.2	6.5	0.474	6.6	4.751	4.711	8.098	1
853	0.688	20	-1.5351314098873834	-5.161499084682338	1.2710947245110318	3KK9_A	7.0	6.929	0.801	7.0	1.561	5.489	8.545	1
854	0.756	180	-1.5352252264139956	-5.161833076828363	1.2700835885987996	3SHX_A	9.0	7.685	0.266	9.0	1.683	4.756	9.375	1
855	0.424	1	-1.535225226702033	-5.161833079394339	1.2701056752355506	5YKT_B	6.5	6.65	0.163	6.5	4.879	5.153	8.438	1
856	0.923	1	-1.535225226702033	-5.161833079394339	1.2701277205462311	3C6E_C	7.0	6.15	0.137	5.5	4.876	5.153	8.438	1
857	0.861	231	-1.5352212591172414	-5.161777592620178	1.270158782295438	4BL9_D	7.5	6.734	0.078	6.5	0.814	4.555	8.943	1
858	0.808	429	-1.5352579836572726	-5.162093286584488	1.2698607556109747	1QYF_A	8.0	6.969	0.529	8.0	1.256	4.555	8.56	1
859	0.904	100	-1.5353104079885553	-5.162441778414814	1.2694292822740103	2IGW_A	5.6	7.353	0.501	7.44	0.53	5.352	8.925	1
860	0.987	25	-1.5351572101030644	-5.161960348901416	1.2712796553855528	2VXR_A	4.0	6.497	0.366	6.13	0.682	4.743	8.275	0
861	0.899	12	-1.5352760011857345	-5.162270868829635	1.2696917197583377	6HRV_B	6.4	7.315	0.272	7.0	1.73	5.433	9.305	1
862	0.8	10	-1.5354058907749961	-5.162342601586264	1.2679130050594476	6KNL_B	6.13	5.905	0.266	6.13	1.07	4.504	7.348	1
863	0.515	6	-1.5354417545029495	-5.162437303598477	1.2674563515483595	1K6X_A	6.5	6.471	3.339	6.5	4.17	4.367	8.038	1
864	0.895	98	-1.5353768883287107	-5.162143803095023	1.2681082849509773	6KBY_A	5.5	7.403	0.173	5.5	0.657	4.695	9.653	1
865	0.936	174	-1.5353396016772953	-5.162150100839226	1.2686361081397952	2FFX_J	5.5	7.646	0.303	7.0	0.583	4.707	9.795	1
866	0.779	10	-1.5357109900679486	-5.163404135043358	1.2647257002412768	4OUS_A	7.0	6.955	0.422	6.61	0.636	5.523	8.258	1
867	0.121	6	-1.5357109905405757	-5.1634041392445384	1.2647585010348903	1F7O_C	6.5	6.543	4.874	6.5	8.205	6.303	7.288	1
868	0.563	239	-1.5358829108890455	-5.164583861243878	1.2632679422301916	2RI4_L	7.0	6.954	1.14	7.0	1.201	5.779	8.164	1
869	0.103	91	-1.5358850176308316	-5.1646014743301	1.2632851573415071	4LMJ_E	4.0	4.099	0.665	4.0	8.166	3.927	4.598	1
870	0.814	15	-1.5363886336305863	-5.167040397567398	1.2584517005854996	3N7M_A	7.5	6.85	0.179	6.5	1.036	4.372	8.488	1
871	0.438	7	-1.5357477957050925	-5.16135178057716	1.2641106482285567	4KB2_A	7.8	7.563	1.225	7.8	4.64	6.473	7.868	1
872	1.0	0	-1.5357477957050925	-5.16135178057716	1.2641106482285567	4ERN_A	5.55	6.8	0.311	6.8	0.311	4.693	8.908	1
873	0.67	39	-1.5360187460232244	-5.162398148033429	1.2611441656156785	1G9S_B	7.5	7.103	0.222	7.5	2.101	4.713	8.777	1
874	0.476	56	-1.5356551174059883	-5.159073827805053	1.2643514574501253	3FTV_A	6.5	6.782	2.203	6.5	4.123	6.373	7.948	1
875	0.846	7	-1.5355788897974625	-5.158764503440396	1.2651891065895877	7F3V_D	5.4	5.8	0.046	6.5	2.156	4.382	7.558	1
876	0.923	1	-1.5355788897974625	-5.158764503440396	1.2652209850359657	4PBD_A	6.6	7.15	0.15	7.5	4.619	5.153	8.438	1
877	0.747	210	-1.536168575403792	-5.161233081254333	1.2592621014074385	4OHL_B	7.3	7.431	0.507	8.0	0.755	5.803	8.738	1
878	0.378	14	-1.5362198920182357	-5.161376829714468	1.2586248211489515	6U1K_D	6.8	6.673	0.106	6.8	5.068	5.393	8.478	1
879	0.878	818	-1.536373338381713	-5.161818442728328	1.256768716114858	6DUD_A	8.0	6.951	0.283	6.0	0.334	4.74	9.013	1
880	0.29	2	-1.5363733386862257	-5.161818445441417	1.2568174284901574	6KNK_C	6.0	6.267	0.095	6.0	6.433	5.463	8.128	1
881	0.925	25	-1.5363675367296836	-5.161574570947291	1.2565528831851545	4IJN_B	5.5	6.877	0.386	7.13	0.486	4.753	9.192	1
882	0.728	23	-1.5364052267844226	-5.161909593133921	1.2564736855072247	6KX4_A	6.5	7.025	0.783	7.5	1.633	5.863	8.777	1
883	0.88	8	-1.5366304690824941	-5.163372316370578	1.254480138487425	1FWV_A	7.0	5.956	0.356	6.5	1.109	3.969	8.548	1
884	0.666	707	-1.5374674268138806	-5.166498739042829	1.2454054267111931	2MEF_A	4.5	4.908	0.344	4.5	1.651	3.297	7.751	1
885	0.89	354	-1.5374386400088025	-5.166273683982169	1.2457525823282856	7P35_BBB	7.0	6.693	0.18	6.5	1.935	4.992	8.516	1
886	0.866	152	-1.5375232196880833	-5.166486842185035	1.2448434032407953	3K73_R	8.5	6.96	0.215	8.5	0.608	4.435	8.962	1
887	0.923	1	-1.5375232196880833	-5.166486842185035	1.2449159730954653	6L25_B	7.0	7.65	0.125	8.5	4.959	5.153	8.578	1
888	0.894	24	-1.5372141430249993	-5.164595109531944	1.2477644709157714	1D4D_A	8.5	7.45	0.734	7.49	0.743	5.541	8.539	1
889	0.136	17	-1.5386721835562143	-5.175763286222435	1.2347483304872462	4YXD_D	7.4	7.356	1.189	7.2	3.147	7.123	7.668	1
890	0.849	57	-1.5387335544479581	-5.176023988999246	1.2342005721961233	5JA3_D	4.5	6.269	0.156	6.5	2.993	4.022	7.978	1
891	0.491	191	-1.5386079372609647	-5.17548536804964	1.2356063315425956	1Z8A_A	5.0	5.943	0.173	5.0	4.866	4.928	8.877	1
892	0.955	2	-1.5386079372609647	-5.17548536804964	1.2356973724082856	3U65_B	7.5	8.6	0.039	9.5	6.417	5.463	9.56	1
893	0.955	2	-1.5386079372609647	-5.17548536804964	1.2357882311922443	1ZMM_D	7.5	5.933	0.083	5.5	5.374	5.373	8.128	1
894	0.966	2	-1.5386079372609647	-5.17548536804964	1.2358789016436138	5J67_D	8.0	5.517	3.095	5.5	3.37	4.183	8.128	1
895	0.284	9	-1.538605549946148	-5.1754639975112084	1.2359907259021392	4F7J_B	6.9	6.81	0.599	6.9	6.979	6.433	6.988	1
896	0.969	4	-1.538605543539119	-5.175463942751417	1.2360810585216788	2ZP9_O	7.0	7.26	0.058	6.5	1.7	5.523	9.03	1
897	0.855	462	-1.5387536237147341	-5.176290442636004	1.234753546531184	4C59_B	7.5	6.575	0.297	7.49	0.331	4.165	8.668	1
898	0.395	19	-1.538756427500097	-5.176315549494188	1.2348212154194027	6VTO_B	8.0	7.745	0.012	8.09	3.168	6.943	8.448	1
899	0.925	13	-1.5387509241627686	-5.176287736811641	1.2349676457143783	1ZB8_B	8.7	6.757	0.265	7.39	0.777	4.227	8.678	0
900	1.0	0	-1.5387509241627686	-5.176287736811641	1.2349676457143783	3I8Z_A	5.6	6.8	0.311	6.8	0.311	4.693	8.908	1
901	0.999	0	-1.5387509241627686	-5.176287736811641	1.2349676457143783	5ZC4_D	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
902	0.869	38	-1.5391097687256763	-5.177773802321069	1.231256747360526	2PRE_B	7.5	6.701	0.121	7.0	0.549	3.764	10.073	1
903	0.871	41	-1.5392828510690917	-5.178277432138186	1.2290536287807936	3FGP_B	7.5	6.902	0.198	6.0	0.848	4.708	9.35	1
904	0.465	3	-1.5392828512684291	-5.178277433902482	1.229157774159501	6FH1_B	6.2	6.675	0.077	6.2	4.917	5.713	7.878	1
905	0.125	101	-1.5393977507291792	-5.179301542023846	1.2282288132163899	7BLT_A	4.2	4.43	0.001	4.2	8.073	4.022	6.468	1
906	0.927	69	-1.5393977506198933	-5.179301541053744	1.228334603487189	3U18_C	8.0	7.213	0.008	7.5	5.452	6.403	7.995	0
907	0.216	3	-1.5393977506775194	-5.179301541570099	1.2284401872907436	1REQ_D	7.5	7.325	0.072	7.5	7.564	5.713	7.878	1
908	0.933	90	-1.5394007693857101	-5.179340008789462	1.2285231631756202	6VIY_B	5.5	7.295	0.068	7.5	2.459	5.493	8.747	1
909	0.385	19	-1.539257367724262	-5.17846977536922	1.229977989151319	1AOF_B	7.0	6.915	0.742	7.0	5.776	4.502	8.418	1
910	0.977	1	-1.539257367724262	-5.17846977536922	1.2300802622587619	2J6C_A	8.8	5.4	0.086	4.0	5.023	3.944	8.438	0
911	0.922	11	-1.539436129685584	-5.179277340577707	1.2283582534598119	4PPZ_A	7.5	6.5	0.03	8.5	1.808	4.037	8.548	1
912	0.967	1	-1.539436129685584	-5.179277340577707	1.228463773768953	5V3M_C	8.5	5.9	0.122	5.0	5.071	4.923	8.438	0
913	0.889	216	-1.5395452474757885	-5.17963750321609	1.227264950661022	2QXH_A	6.5	6.563	0.228	7.0	0.268	3.855	9.006	1
914	0.258	40	-1.5394246467639352	-5.178563973566572	1.2284587657797046	3V8M_A	4.95	5.117	0.272	4.97	5.755	4.903	5.458	1
915	0.032	418	-1.5394427644793818	-5.178657265213141	1.2283981631572634	5OZB_A	4.6	4.649	4.518	4.6	9.612	4.524	4.678	1
916	0.812	256	-1.5394419709183325	-5.178655074501916	1.2285144469717217	5CV4_A	7.0	7.457	0.65	8.0	2.155	5.963	9.019	1
917	0.534	23	-1.5394326507342462	-5.178629000139396	1.2287433271671855	7S8W_D	8.0	7.196	0.149	8.0	4.112	4.711	8.567	1
918	0.985	3	-1.5394296987617795	-5.178602596524952	1.2288746176453882	3AJE_A	5.0	7.175	0.075	4.6	2.494	4.554	9.034	1
919	0.715	43	-1.5396029322052487	-5.1794299095317395	1.2272442319355688	5TLS_D	8.3	7.417	0.276	8.3	1.654	4.828	8.888	1
920	0.991	8	-1.5395325881349575	-5.17910112229134	1.2280627063741238	3MYW_I	5.0	6.978	0.058	7.55	0.857	3.94	8.538	1
921	1.0	0	-1.5395325881349575	-5.17910112229134	1.2280627063741238	4NTQ_B	5.1	6.8	0.311	6.8	0.311	4.693	8.908	1
922	0.908	566	-1.5395919823128839	-5.179305122064817	1.2275032070481346	2Z60_A	8.5	6.985	0.427	7.0	0.436	4.7	8.996	1
923	0.648	49	-1.5399202943059913	-5.182016385037195	1.2246320972347788	6CTE_B	4.7	5.834	0.013	4.57	1.346	3.987	8.478	1
924	0.999	0	-1.5399202943059913	-5.182016385037195	1.2246320972347788	2DVK_A	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
925	0.999	0	-1.5399202943059913	-5.182016385037195	1.2246320972347788	6K6L_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
926	0.894	1618	-1.5399595109342028	-5.182161845226103	1.2243188609724704	4NNP_Y	8.5	6.761	0.122	7.5	0.778	4.185	8.984	1
927	0.896	20	-1.5398480064093305	-5.181484916681484	1.2255042601290838	6OKV_F	8.0	7.119	0.786	7.0	1.09	5.554	8.648	1
928	0.976	2	-1.5398480064093305	-5.181484916681484	1.2256154907230405	2WCD_X	8.4	6.667	2.417	6.7	3.262	5.463	8.128	0
929	0.533	256	-1.539646264249252	-5.17936595904273	1.2273576533908026	3SQQ_A	7.5	7.319	0.308	7.5	2.691	5.998	8.318	1
930	0.967	1	-1.539646264249252	-5.17936595904273	1.2274651749000818	1V9M_A	8.5	6.2	0.14	5.6	5.037	5.153	8.438	0
931	0.872	70	-1.5396318432626273	-5.179005073636282	1.2274459339384527	3BQR_A	6.2	7.169	0.206	7.48	0.608	5.215	8.966	1
932	0.503	31	-1.5398621630611602	-5.181070946956697	1.2254801492177065	5O4L_A	5.825	6.265	0.433	6.0	2.831	5.023	7.078	1
933	0.687	44	-1.5393632784052818	-5.177821543661418	1.2302202330897631	4ZP8_A	7.5	7.189	0.542	7.5	2.726	5.558	8.257	1
934	0.807	18	-1.5396130791534093	-5.179050619816234	1.2279375000733999	1GA2_B	8.5	6.858	0.177	8.41	0.739	4.336	8.785	1
935	0.534	84	-1.5397547497949313	-5.179902631000622	1.226699749047853	1NV6_A	7.4	7.065	0.813	7.41	2.043	5.181	8.205	1
936	0.712	74	-1.5398305721445769	-5.180213638928621	1.225982689226789	4QO9_B	8.0	7.643	0.186	8.0	2.186	5.646	8.741	1
937	0.979	69	-1.5397840806051393	-5.18005197796845	1.2266413662189788	1U2K_A	8.5	5.907	0.535	5.92	0.535	4.332	7.558	0
938	0.987	4	-1.5397837270204122	-5.18004998656528	1.2267537075748614	6UPA_B	8.5	6.88	0.176	6.5	2.041	5.933	7.778	0
939	0.73	104	-1.5397755748725999	-5.180011563335079	1.2269446184881467	4CGH_B	8.0	6.612	0.153	6.5	2.84	4.597	8.028	1
940	0.97	4	-1.5397755748725999	-5.180011563335079	1.227052985562066	4GGF_V	6.5	6.52	0.061	8.0	3.874	4.161	8.068	1
941	0.11	16	-1.5397749381586794	-5.18000929978359	1.2271684192876993	1V4I_A	7.5	7.3	0.017	7.5	8.554	5.231	7.568	1
942	0.999	0	-1.5397749381586794	-5.18000929978359	1.2271684192876993	7VZ2_A	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
943	0.907	10	-1.5395946228814024	-5.17912736102588	1.2288773867276732	5M3C_B	7.6	6.509	0.391	6.62	0.396	4.016	8.739	1
944	0.957	19	-1.5392456818317841	-5.177467073033924	1.2324884196401737	5KXE_D	4.2	6.265	0.052	6.5	0.6	3.317	8.458	1
945	0.624	2	-1.539245681873688	-5.177467073408656	1.232585694903321	6K5G_D	6.0	5.933	0.931	6.0	3.374	4.933	8.128	1
946	0.999	0	-1.539245681873688	-5.177467073408656	1.232585694903321	1MBM_D	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
947	0.836	30	-1.5395988137389065	-5.179121044505496	1.2289428810028205	5XBR_B	5.4	6.211	0.222	7.5	0.596	4.533	8.397	1
948	0.749	51	-1.5396279537188267	-5.179450307862721	1.2288120035508607	4NX6_A	7.5	6.827	0.17	7.5	1.818	4.495	8.448	1
949	0.998	12	-1.53962660257103	-5.179444287580365	1.228930475565822	1OGP_F	9.2	6.223	0.436	6.51	0.508	4.64	7.658	0
950	0.835	50	-1.5395488694330826	-5.178901250276999	1.229752092025308	7THH_F	7.6	6.776	0.029	8.0	0.852	4.498	8.461	1
951	0.827	226	-1.5394536404299677	-5.178151331764627	1.2307335563734059	6JP1_B	6.5	7.534	0.187	9.0	1.999	5.969	9.035	1
952	0.087	9	-1.5394555282365892	-5.178167949940405	1.2308173789805892	4NAI_A	7.5	7.44	2.775	7.5	7.678	6.793	7.628	1
953	0.908	727	-1.5393691990181801	-5.177801140275894	1.2317856383410357	1XBC_A	8.5	6.934	0.277	7.5	0.474	4.67	8.805	1
954	0.167	16	-1.5393691991730276	-5.177801141696339	1.2318843223412905	5U8C_B	7.0	7.153	0.025	7.0	8.088	6.913	8.708	1
955	0.405	21	-1.5393691999315249	-5.177801148344961	1.2319827937993886	4N37_D	8.0	7.514	1.134	8.0	5.477	5.933	8.058	1
956	0.76	91	-1.5393698631426798	-5.177806999458684	1.2320751228198161	6QI6_A	8.0	7.41	0.576	7.5	2.955	5.196	8.518	1
957	0.899	24	-1.5386487737209147	-5.174096182626705	1.239191840681092	1U1U_A	8.0	6.94	0.271	6.5	0.838	4.695	8.4	1
958	0.952	44	-1.5385738337441714	-5.173661924216269	1.2399723395634827	2VCE_A	8.5	6.667	0.235	8.0	0.653	4.504	8.648	1
959	0.999	0	-1.5385738337441714	-5.173661924216269	1.2399723395634827	1S3J_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
960	0.792	39	-1.538724951878356	-5.174129219373899	1.2382246770695153	1GN6_D	7.0	7.564	0.363	7.0	0.968	6.013	9.216	1
961	0.971	47	-1.5386264715007585	-5.17351431703674	1.23922550585089	5HHC_D	7.0	5.706	0.145	4.57	1.256	3.949	8.473	1
962	0.688	86	-1.538875589129675	-5.174948953792729	1.2369152453343493	1MA0_B	7.1	7.143	0.646	6.9	0.893	6.092	8.673	1
963	0.985	8	-1.538875589129675	-5.174948953792729	1.237003668372456	3JXS_C	7.5	6.122	0.155	6.0	2.727	5.443	6.958	0
964	0.789	82	-1.5395596904007784	-5.177693202175907	1.229637509916237	7BY9_D	7.5	6.853	0.364	7.0	0.675	4.366	8.497	1
965	0.791	15	-1.5396126391105303	-5.177815040946766	1.2290488114917062	1SD1_A	7.8	6.65	0.037	4.6	1.875	4.513	8.516	1
966	0.842	3	-1.5396356264936608	-5.178021103398148	1.2289463162596457	6HAY_H	7.75	6.875	0.078	6.0	2.569	5.713	8.068	1
