iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
190	1.0	0	-1.5332237301173932	-5.274090906905022	1.2434799911656906	3VRD_B	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
191	0.569	6	-1.5335312400451369	-5.276780158672998	1.2415137097858298	4HKR_B	6.5	7.186	0.043	6.5	4.215	6.303	9.019	1
192	0.925	152	-1.533754121366259	-5.278010961183456	1.240182570122175	6M5X_R	7.5	6.967	0.313	7.47	0.382	4.515	8.861	1
193	0.977	9	-1.533690649847429	-5.277765469413995	1.241677807941516	1XDS_B	6.5	6.565	0.106	5.0	2.103	4.586	8.858	1
194	0.985	3	-1.533690649847429	-5.277765469413995	1.2424668183942014	7EC0_P	7.0	5.6	0.354	5.5	4.703	4.548	7.878	1
195	0.884	95	-1.5342246215657802	-5.280784748825129	1.2381534077830632	4HZE_C	7.0	7.593	0.094	8.5	0.943	4.941	8.875	1
196	0.986	5	-1.534105350712337	-5.280210136627845	1.2402067098298357	1J5W_B	7.5	7.383	0.092	7.0	1.128	5.793	8.758	1
197	0.991	16	-1.534009153180319	-5.279482293585013	1.241888226401339	3M5R_G	7.4	7.012	0.572	8.46	1.209	5.423	8.558	1
198	1.0	0	-1.534009153180319	-5.279482293585013	1.241888226401339	5J8J_A	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
199	0.719	37	-1.5340292517477983	-5.279713868845759	1.2425100464803291	3OUJ_A	6.4	6.413	0.683	6.5	5.18	4.827	7.538	1
200	0.993	10	-1.5339341054485849	-5.278983849889107	1.244153833622698	6NBW_P	6.2	6.518	0.91	6.0	1.774	4.506	7.578	1
201	0.981	98	-1.5339507954770761	-5.279127108959075	1.2447564242966263	1YND_B	6.5	7.33	0.307	7.5	1.693	5.298	8.862	1
202	1.0	0	-1.5339507954770761	-5.279127108959075	1.2447564242966263	5BY3_A	3.5	6.8	0.311	6.8	0.311	4.693	8.908	0
203	0.953	97	-1.5339269321757478	-5.279001252592735	1.2457065591371008	6W4U_B	8.0	6.807	0.237	7.41	0.285	4.575	8.824	1
204	0.943	256	-1.533883220291332	-5.278546138486075	1.2467289697831	2C6L_A	7.2	7.32	0.282	7.5	2.884	5.99	8.325	1
205	0.97	1	-1.533883220291332	-5.278546138486075	1.2474169534963944	6QRL_B	6.5	7.15	0.15	7.5	3.233	5.153	8.438	1
206	0.98	2	-1.533883220291332	-5.278546138486075	1.2480911775354226	3UAI_D	6.5	6.767	0.104	7.5	3.62	5.463	8.128	1
207	0.976	72	-1.533893260167609	-5.278529562559653	1.2485397201965154	1M1T_D	6.0	6.293	0.156	5.5	1.767	4.211	8.737	1
208	0.953	5	-1.5340771176156858	-5.279200146264762	1.2471763360998391	5UMF_C	6.5	7.433	0.095	8.48	1.157	5.218	8.678	1
209	0.82	101	-1.5340472597203874	-5.279501329252703	1.2484605139171006	2IY6_B	5.2	6.486	0.301	5.2	1.797	4.945	8.675	1
210	0.646	5	-1.5342367965595198	-5.280949817149159	1.2473304867958326	2ZY3_F	7.4	7.333	0.85	7.4	3.655	5.913	8.603	1
211	1.0	0	-1.5342367965595198	-5.280949817149159	1.2473304867958326	5NEX_A	5.6	6.8	0.311	6.8	0.311	4.693	8.908	1
212	1.0	0	-1.5342367965595198	-5.280949817149159	1.2473304867958326	7LIR_B	9.0	6.8	0.311	6.8	0.311	4.693	8.908	0
213	0.944	50	-1.5343968828016183	-5.281428068542766	1.2460569588402561	5UMG_B	8.5	8.044	0.153	8.8	0.485	5.686	10.206	1
214	0.664	5	-1.5344705112718067	-5.282463700879987	1.246413868319745	6IAD_A	3.8	5.55	0.17	3.8	3.599	3.749	8.198	1
215	1.0	0	-1.5344705112718067	-5.282463700879987	1.246413868319745	3QEC_A	7.9	6.8	0.311	6.8	0.311	4.693	8.908	1
216	0.953	44	-1.5344749698971272	-5.282559971623401	1.2470814274153725	2QRN_D	7.0	7.34	0.011	7.5	7.474	5.833	7.661	1
217	0.819	10	-1.534565936298193	-5.283367855228523	1.2469596435360712	7S7X_C	9.5	7.436	0.688	6.5	1.898	4.993	9.524	1
218	0.725	7	-1.534699142831092	-5.284435135469491	1.2464060146299838	1GW1_A	7.5	6.913	0.275	7.5	2.779	5.316	8.118	1
219	0.997	5	-1.5346719416856158	-5.284310714068375	1.247371322811951	6NRE_A	4.5	6.717	0.366	6.47	0.478	5.183	8.668	0
220	0.926	81	-1.5346845624455088	-5.284471470311385	1.2479516934350776	5WR3_A	6.5	7.09	0.057	7.5	5.225	5.953	8.248	1
221	0.471	15	-1.53493749285717	-5.286654682815728	1.2463795978717163	5KPR_A	5.6	6.413	0.191	5.6	5.506	5.513	8.523	1
222	0.924	19	-1.5348248279832415	-5.286323068648509	1.2483659027960319	6BAO_B	6.2	6.94	0.279	6.2	0.663	4.51	8.854	1
223	0.991	2	-1.5348248279832415	-5.286323068648509	1.2490209529007184	5DU4_A	8.5	6.6	0.289	6.5	7.281	5.463	8.128	0
224	0.983	1588	-1.5348311715237248	-5.286404708358856	1.2496220045266038	4NZU_L	4.0	6.752	0.132	7.5	0.753	4.183	8.947	0
225	0.746	3	-1.5349481971659187	-5.287447887278075	1.2492218780349735	3JSZ_A	5.0	6.45	1.187	6.5	2.685	4.953	7.878	1
226	0.967	100	-1.5348887193645593	-5.287166535769515	1.2504976323698198	2F94_F	4.4	6.398	0.098	7.5	2.224	4.248	8.624	1
227	1.0	0	-1.5348887193645593	-5.287166535769515	1.2504976323698198	2RKK_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
228	0.903	18	-1.5351674738277745	-5.289209965612795	1.248616538398378	3KJ1_B	7.0	6.426	0.192	4.0	1.101	3.97	9.319	1
229	0.473	1	-1.535384833931545	-5.29115222932874	1.2473517834334846	5FSC_B	6.5	6.65	0.156	6.5	5.459	5.153	8.438	1
230	0.967	6	-1.5354262592099017	-5.291310036358677	1.2475847551252566	2Q3A_B	8.0	6.771	0.091	6.5	3.585	4.789	8.824	1
231	0.987	3	-1.5354262592023808	-5.291310036294845	1.2482555848693462	4PMI_C	6.0	7.225	0.074	8.0	2.34	5.513	8.548	1
232	1.0	0	-1.5354262592023808	-5.291310036294845	1.2482555848693462	2WUS_S	7.7	6.8	0.311	6.8	0.311	4.693	8.908	1
233	0.766	51	-1.5355875867632476	-5.292613491080876	1.2474633553321306	1TMM_B	4.6	6.98	0.534	8.5	2.598	4.562	8.553	1
234	1.0	0	-1.5355875867632476	-5.292613491080876	1.2474633553321306	6FDG_D	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
235	0.92	344	-1.5357199523188716	-5.293683691048042	1.2469601397936307	6O82_D	8.0	6.752	0.18	7.5	1.159	4.375	8.575	1
236	0.787	17	-1.5361426989541367	-5.297030327470587	1.2438758163644794	3CZZ_B	6.0	6.917	0.018	6.0	1.674	4.184	10.436	1
237	0.478	1	-1.5365617432025516	-5.3006686376430325	1.2409056865732389	3H7Z_A	7.0	6.9	0.452	7.0	4.849	5.153	8.438	1
238	0.869	8	-1.5366017731030541	-5.301083614191475	1.2414045476314886	1DJU_B	7.5	5.922	0.159	7.5	1.281	3.168	8.913	1
239	0.903	175	-1.5366762815553408	-5.3016251118475735	1.2414984342775786	1XZ1_A	7.5	7.643	0.202	7.0	1.089	4.72	9.652	1
240	0.722	13	-1.537521758814556	-5.305720892205104	1.233923757643983	4AV3_B	6.5	6.75	0.533	6.5	2.227	5.833	8.488	1
241	0.908	23	-1.5376909213333583	-5.3069692196325	1.2332481633384345	6TWP_AAA	6.5	6.075	0.042	4.0	1.032	3.966	7.982	1
242	0.736	3	-1.5378073433635533	-5.308003886891205	1.2331647088682534	4YOT_C	6.7	6.85	0.079	8.9	2.744	4.883	8.93	1
243	0.823	27	-1.537920290253856	-5.308992325432686	1.2331123846527563	1R0J_A	4.0	5.314	0.034	4.0	1.781	3.972	7.158	1
244	0.677	9	-1.538042479860866	-5.309967327931211	1.2329027877636556	3N44_F	7.0	6.75	0.142	7.0	3.443	3.974	8.332	1
245	0.499	1	-1.5383784821644735	-5.31290896776171	1.230858069960339	3ILF_A	4.6	5.7	0.108	4.6	4.957	4.533	8.438	1
246	0.96	37	-1.5384071750412969	-5.313058764471808	1.231555612484727	3BWQ_E	8.5	6.666	0.106	7.5	1.241	4.639	8.479	0
247	0.384	23	-1.5386213318145447	-5.314960749883471	1.2306217303459055	6N73_B	8.5	8.071	0.105	8.5	5.999	6.133	8.616	1
248	0.905	10	-1.538666178409897	-5.315358117608321	1.2312295646189009	2O1J_D	7.5	6.282	0.222	8.5	1.905	3.495	8.528	1
249	0.891	48	-1.5386878984252457	-5.31560928007181	1.232068501533141	4JLO_B	5.4	6.724	0.254	5.4	1.028	4.581	8.961	1
250	0.993	14	-1.5385767343619645	-5.314721520736693	1.2340529556791715	4MTI_B	8.2	7.173	0.02	8.5	2.218	5.213	8.528	1
251	0.849	6	-1.5386243896904641	-5.31514984397755	1.2345685405597626	2WC8_D	7.0	6.686	0.044	6.5	4.737	5.943	7.548	1
252	0.997	4	-1.5386243896904641	-5.31514984397755	1.2354994021051102	3ZDF_D	9.0	7.16	0.119	7.0	5.012	5.933	8.048	0
253	0.754	18	-1.5391444796940041	-5.319368303546334	1.231737718576413	6EGP_A	8.5	7.042	0.016	6.5	2.335	4.578	8.548	1
254	1.0	0	-1.5391444796940041	-5.319368303546334	1.231737718576413	4U4I_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
255	0.199	4	-1.5394015157449263	-5.321679981443218	1.2304226625269163	6MXD_D	5.0	5.36	0.033	5.0	8.934	4.933	7.658	1
256	0.97	1	-1.5394015157440752	-5.321679981435604	1.2314367723929704	3CET_B	6.5	6.475	0.151	6.15	5.581	5.153	8.438	1
257	0.843	51	-1.5394591633052264	-5.32214409195832	1.2318812906599372	4ZTN_D	6.4	7.019	2.229	7.0	2.517	5.451	7.968	1
258	0.935	1	-1.5394655672120061	-5.32216549988434	1.2327917846766359	3UAM_F	6.77	7.15	0.391	7.4	0.406	5.143	8.788	1
259	0.966	17	-1.5394664128818245	-5.3220836424017515	1.2336506628394914	6P2N_A	5.6	6.731	0.178	6.95	0.701	4.641	8.576	1
260	0.995	4	-1.5394664128818245	-5.3220836424017515	1.2346000177433087	4D0U_D	8.5	7.36	0.068	7.5	8.329	5.933	7.658	0
261	0.475	1	-1.53961906511742	-5.323459171831575	1.234165959548061	5J9T_L	7.5	7.15	0.15	7.5	5.742	5.153	8.438	1
262	0.661	2	-1.539770215517809	-5.324801316341052	1.2337521140049195	6KD6_D	8.5	6.933	0.103	5.5	3.614	5.413	8.558	1
263	0.98	10	-1.5398316057889898	-5.325087764195625	1.2340873598824824	3RG6_F	8.7	6.591	0.302	5.5	1.054	4.215	8.53	0
264	0.924	10	-1.5399163749262448	-5.325453950541677	1.2341528044373864	5TRL_H	7.5	7.282	0.214	7.0	1.138	4.591	9.0	1
265	0.733	104	-1.5399894556395164	-5.326136133392603	1.2344438732684582	3ZT1_B	8.0	6.612	0.09	6.5	3.166	4.594	8.028	1
266	0.332	14	-1.5401898780105454	-5.327942620812732	1.233584924792647	1RMY_B	7.2	6.507	0.02	7.2	7.514	4.635	7.258	1
267	0.988	6	-1.5402154912537762	-5.328007394087165	1.2341770886238832	2FRX_D	4.6	7.471	0.259	8.04	0.287	4.454	9.733	1
268	1.0	0	-1.5402154912537762	-5.328007394087165	1.2341770886238832	3GMG_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
269	0.355	129	-1.5405797508124959	-5.3304658925190695	1.2316853695772707	2RH9_B	7.8	7.743	2.113	7.8	6.944	6.973	8.198	1
270	0.392	4	-1.5407758589296197	-5.332227546652777	1.2309150169748508	4D1F_L	7.5	7.56	1.698	7.5	6.721	5.933	8.528	1
271	0.97	18	-1.5409072151033807	-5.333061467549214	1.2307065788393332	1MR3_F	6.5	6.705	0.094	8.5	0.584	4.172	8.832	1
272	0.323	2	-1.541088866548304	-5.334700568859259	1.230084047531738	5E4D_B	8.0	7.6	0.085	8.0	7.63	5.463	8.128	1
273	0.944	10	-1.54115046685601	-5.334844419704129	1.2302201266916593	1WKG_B	7.0	7.345	0.287	7.4	0.287	5.341	9.468	1
274	0.763	13	-1.5410864893877922	-5.334919754457798	1.2319893206667356	1OV4_A	7.5	6.954	0.426	7.5	2.453	4.211	8.884	1
275	0.982	12	-1.5409435403476546	-5.334194397313672	1.2343710186032093	5I1F_A	7.0	5.861	0.389	5.49	0.678	4.457	7.608	1
276	0.689	12	-1.5410561511059395	-5.335282669104006	1.2343509247750013	3JW8_B	6.0	5.869	0.033	5.5	4.959	5.003	7.709	1
277	0.061	16	-1.5413549676948457	-5.337965974205558	1.2326104998856042	7JUH_A	8.0	7.929	1.529	8.0	10.468	7.893	8.058	1
278	1.0	0	-1.5413549676948457	-5.337965974205558	1.2326104998856042	6HRL_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
279	0.93	182	-1.5414629732967073	-5.338272065084192	1.232043580283535	5DYL_A	7.0	7.216	0.249	7.0	0.484	4.69	9.656	1
280	0.973	1	-1.541462616215016	-5.338270570240891	1.2330289587026657	2ESB_A	7.5	6.1	0.27	5.44	0.521	4.655	8.438	1
281	0.937	54	-1.541592579142971	-5.339203114926499	1.232803838283673	7KVX_A	7.0	7.307	0.013	8.5	2.699	5.009	8.528	1
282	0.854	101	-1.541576255359909	-5.339170156992814	1.2339350673999463	1L9O_C	4.5	5.447	0.234	4.5	1.398	3.994	8.248	1
283	0.472	1	-1.5417136258806443	-5.3404108835005335	1.2336481997887947	3GD9_A	6.5	6.65	0.155	6.5	5.843	5.153	8.438	1
284	0.842	55	-1.5418501855285738	-5.34099516880742	1.2329593907860101	3HB9_D	7.5	7.141	0.267	7.5	1.447	5.297	9.025	1
285	1.0	0	-1.5418501855285738	-5.34099516880742	1.2329593907860101	4QLO_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
286	0.991	6	-1.5418008368884963	-5.340814361074955	1.2344692233791765	7B0M_AAA	4.2	6.686	0.356	6.99	0.373	4.666	8.368	0
287	0.953	97	-1.5418511091744231	-5.340968452755703	1.2347732080775424	5JBK_B	7.5	6.752	0.294	6.5	0.405	4.612	8.861	1
288	1.0	0	-1.5418511091744231	-5.340968452755703	1.2347732080775424	3G33_D	6.6	6.8	0.311	6.8	0.311	4.693	8.908	1
289	0.917	20	-1.541869630240634	-5.341054014688955	1.235376060770681	4IPL_B	5.6	6.662	0.293	5.6	0.719	4.418	9.001	1
290	0.888	589	-1.5418992232081796	-5.341347964901615	1.2360331418822768	4Q6E_A	9.0	7.944	0.728	7.8	3.317	6.07	9.018	1
291	0.796	4	-1.5419634918669358	-5.341925129725524	1.2363596968329151	5XNH_H	8.5	6.98	0.062	6.5	2.282	5.543	8.528	1
292	0.684	22	-1.54208640509695	-5.342932756876935	1.2360931654108849	3UDZ_B	6.5	6.263	0.079	6.5	3.409	5.224	7.998	1
293	0.969	216	-1.5420910651440376	-5.342980817006399	1.236956465360836	6PL1_A	8.5	6.858	0.244	6.5	1.098	5.04	8.775	1
294	0.409	35	-1.5423332909056988	-5.344990593475566	1.2356586971725638	2XPB_A	7.5	7.475	4.987	7.5	6.279	6.482	8.428	1
295	1.0	0	-1.5423332909056988	-5.344990593475566	1.2356586971725638	2VF1_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
296	0.945	18	-1.5423239077096436	-5.345069228670242	1.2367445208581573	1XZP_B	5.5	8.437	0.303	5.5	0.593	5.523	10.483	0
297	0.403	19	-1.5425307954648713	-5.346924514161409	1.2357805060471336	6B2R_B	4.2	5.02	0.006	4.2	6.612	4.149	7.178	1
298	0.993	3	-1.5425307954648713	-5.346924514161409	1.2366872869407939	4JJ2_C	5.2	7.325	0.072	8.5	2.882	5.713	8.538	0
299	0.921	40	-1.5427550899196756	-5.348182952554941	1.2353461884765562	1RWI_B	8.0	7.012	0.265	8.0	0.561	4.917	9.128	1
300	0.988	112	-1.5427736649067545	-5.348264189176554	1.2360754520330661	1U9V_A	8.7	5.986	0.472	6.5	0.9	3.471	8.541	0
301	0.431	23	-1.5429746472686858	-5.3497395823855864	1.234832699066864	6T8F_D	7.0	7.221	0.187	7.0	6.245	5.965	9.031	1
302	0.99	6	-1.5429091889317121	-5.349352215587052	1.2363734431894677	6CSO_A	6.5	7.014	1.617	6.91	2.984	5.933	8.518	1
303	0.957	12	-1.5430337425122824	-5.3498586682885	1.2359535931382806	3P2A_D	7.5	5.838	0.125	6.51	0.327	3.102	8.108	1
304	0.971	169	-1.5430405494835209	-5.349920155555091	1.236795415844977	6QRH_B	10.0	7.01	0.667	8.0	1.371	3.057	9.997	0
305	0.678	42	-1.5435384886493477	-5.352892174529321	1.2329485612932407	1A5N_C	7.5	7.102	0.088	7.5	3.221	5.983	8.822	1
306	1.0	0	-1.5435384886493477	-5.352892174529321	1.2329485612932407	3BDR_A	10.0	6.8	0.311	6.8	0.311	4.693	8.907	0
307	1.0	0	-1.5435384886493477	-5.352892174529321	1.2329485612932407	5U6Z_A	9.0	6.8	0.311	6.8	0.311	4.693	8.908	0
308	0.849	349	-1.5435189475682227	-5.352731763412197	1.234089035220324	228L_A	6.6	6.775	0.964	7.0	1.265	4.998	7.999	1
309	0.898	2	-1.5435322684123187	-5.3527906874802476	1.234894213646795	7L0B_D	6.9	6.867	0.507	6.78	0.508	5.443	8.198	1
310	0.958	4	-1.5431635017122953	-5.350794476718402	1.2393516808875538	4MUV_B	5.6	6.26	0.422	6.0	2.82	5.583	7.658	1
311	1.0	0	-1.5431635017122953	-5.350794476718402	1.2393516808875538	5KDI_B	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
312	0.85	16	-1.5432714896574988	-5.351362722252255	1.2391279686122105	1JII_A	7.25	7.097	0.391	7.25	1.126	5.583	8.36	1
313	0.869	68	-1.543290282406336	-5.351580257860991	1.2398067399664527	5K38_B	8.0	7.275	0.038	7.0	1.793	5.463	8.588	1
314	0.88	226	-1.5434561305073808	-5.352865502009962	1.2391357993561591	3BA2_A	7.4	7.531	0.201	9.0	1.253	5.957	9.058	1
315	0.632	10	-1.543554385496891	-5.3537536405476285	1.239097667069748	6L6B_A	6.5	6.7	0.028	6.5	4.173	5.093	7.438	1
316	0.972	1	-1.5435543854968907	-5.353753640547628	1.2399382580669698	6CXO_B	7.4	5.3	0.08	3.81	0.465	3.229	8.438	1
317	0.624	42	-1.5436982680888005	-5.3552599120808635	1.2395441989967093	6TW4_A	6.5	6.186	1.173	6.5	3.893	4.487	8.282	1
318	0.963	182	-1.5437219372567585	-5.355317294818674	1.2400305012465576	4RZ7_A	8.5	7.207	0.248	7.0	0.544	4.678	9.668	1
319	1.0	0	-1.5437219372567585	-5.355317294818674	1.2400305012465576	1J5X_A	8.0	6.8	0.311	6.8	0.311	4.693	8.908	1
320	0.998	102	-1.5436858719671642	-5.355009667599603	1.2411799986405792	3SEC_A	6.8	7.099	0.059	7.5	2.49	5.499	8.528	1
321	0.871	8	-1.5435846108066487	-5.354815128619373	1.2432004881008722	5SZP_B	8.5	7.256	0.331	8.5	1.359	5.407	8.564	1
322	0.868	7	-1.5436046320562737	-5.35503111445926	1.2437847593106601	1QZR_B	6.5	6.775	0.132	6.5	1.467	5.333	8.088	1
323	0.892	14	-1.5437799519382378	-5.356078084696367	1.242837718538189	4CCR_D	7.0	7.21	0.175	9.0	1.331	3.619	9.026	1
324	0.802	159	-1.5439743496085963	-5.357286659288599	1.2415043023741807	3APC_A	7.2	7.643	0.224	8.5	1.563	5.785	9.283	1
325	0.998	21	-1.5439742205385216	-5.357286251595444	1.2422982957449735	5NLT_F	7.5	4.227	0.436	6.5	1.058	2.949	6.518	0
326	0.891	175	-1.5440105409410927	-5.357585605406787	1.2427336926456847	3NP0_X	7.0	7.645	0.206	7.0	1.047	4.727	9.655	1
327	0.991	2	-1.5440105409410927	-5.357585605406787	1.243501386953378	2O9S_A	8.5	7.1	0.162	7.0	3.928	5.463	8.128	0
328	0.857	16	-1.5441344834351867	-5.358097394182962	1.2425444045486709	5Z2P_H	7.5	7.2	0.131	7.0	3.462	5.5	9.069	1
329	1.0	0	-1.5441344834351867	-5.358097394182962	1.2425444045486709	6ES9_B	7.9	6.8	0.311	6.8	0.311	4.693	8.908	1
330	0.995	7	-1.544134483435169	-5.358097394182892	1.2433159855954274	5C3F_B	8.0	6.619	0.725	6.48	2.079	3.841	10.515	1
331	0.943	21	-1.5442115133305179	-5.358502360928661	1.2433337719737712	4NY6_A	5.2	4.884	0.301	4.25	2.929	4.169	7.438	1
332	0.537	21	-1.5444167951449013	-5.360176283550408	1.2421566784709683	2QF0_I	6.5	7.218	0.094	6.5	4.955	6.223	9.897	1
333	0.891	9	-1.5444004307928585	-5.3601860319423364	1.2431420778590963	3TLD_B	6.0	6.67	0.034	6.4	4.346	4.977	8.806	1
334	0.999	6	-1.5444004307928585	-5.3601860319423364	1.2439012594977676	7BIE_B	4.0	7.1	0.205	7.0	4.517	6.303	8.518	0
335	0.894	33	-1.5442900435013427	-5.359653392277521	1.245774415026369	1H6N_A	7.3	6.306	0.24	6.5	1.266	3.931	8.064	1
336	1.0	0	-1.5442900435013427	-5.359653392277521	1.245774415026369	5UQJ_A	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
337	0.99	6	-1.5442367170081284	-5.359495291441153	1.2471440222746342	6HLU_B	5.5	7.4	0.205	7.0	1.313	5.793	9.282	0
338	0.99	4	-1.5442366116433661	-5.359494529629031	1.247824619032238	4E29_B	6.0	7.16	0.114	7.5	1.738	5.933	7.798	1
339	0.754	31	-1.5442906796309004	-5.359995786344846	1.2478154603212326	3IUQ_A	7.5	7.802	0.155	7.5	2.588	5.382	10.413	1
340	0.042	418	-1.5445481473475784	-5.362294167592259	1.2461933242642955	5P4W_A	4.6	4.649	4.102	4.6	10.972	4.536	4.668	1
341	0.789	4	-1.544598868047534	-5.362753772283763	1.2464409961988079	2BW8_B	6.5	6.56	0.576	7.5	3.29	4.445	7.698	1
342	0.835	36	-1.5447716674351835	-5.364160133351575	1.2455392538955234	1SMY_P	5.8	6.703	0.29	5.85	1.56	5.347	8.238	1
343	0.97	1	-1.5447716674351835	-5.364160133351575	1.2462510319265692	7EBJ_A	6.5	7.4	0.14	8.0	4.218	5.153	8.438	1
344	0.985	3	-1.5447716674351835	-5.364160133351575	1.246948574396994	5UNI_B	6.5	8.075	0.047	8.5	8.611	5.713	8.558	1
345	0.822	31	-1.5446749006525178	-5.3638753090234275	1.2486050177838484	2PJ4_B	6.5	6.916	0.231	6.5	1.908	5.723	8.138	1
346	0.692	691	-1.5448239909757961	-5.364668826048353	1.2477280926309953	4BS7_A	4.5	4.905	0.101	4.5	2.641	3.503	7.577	1
347	0.892	13	-1.5449251386597418	-5.3650391507430175	1.2471129907556702	1TD9_F	7.0	7.271	0.237	7.0	1.006	4.687	9.696	1
348	0.98	589	-1.5449324582307935	-5.36509586719581	1.2477271569300061	1FSN_B	7.0	7.948	0.834	7.8	3.254	6.067	9.009	1
349	0.25	15	-1.5451352109586804	-5.366929816327935	1.2465936547592888	5SLM_D	6.0	6.269	0.018	6.0	8.556	5.933	7.498	1
350	1.0	0	-1.5451352109586804	-5.366929816327935	1.2465936547592888	2GFQ_C	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
351	1.0	0	-1.5451352109586804	-5.366929816327935	1.2465936547592888	2O7G_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
352	0.263	18	-1.5453373691747725	-5.368790118693923	1.24551083687612	6HFH_A	8.0	7.542	0.027	8.0	8.322	5.416	8.058	1
353	0.831	17	-1.5453688066035673	-5.369074905634342	1.245943190529938	1QXR_B	5.6	5.489	1.196	6.5	3.815	3.954	6.548	1
354	0.832	6	-1.5453228024175272	-5.3691075884553365	1.2472228148800844	3N3W_B	8.3	7.143	0.347	8.3	1.712	5.036	8.408	1
355	1.0	0	-1.5453228024175272	-5.3691075884553365	1.2472228148800844	2FIY_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
356	0.999	34	-1.5453228021829317	-5.36910758654784	1.2479007518244496	4DNJ_A	8.4	5.692	0.142	5.49	2.788	5.173	7.458	0
357	0.645	2	-1.545373097106416	-5.3697687141734205	1.2482732787148263	3WDQ_A	5.5	6.433	0.202	5.5	3.958	5.133	8.648	1
358	1.0	0	-1.545373097106416	-5.3697687141734205	1.2482732787148263	4XRW_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
359	0.956	1083	-1.545415614973854	-5.370164205353033	1.2485656105669567	6P50_L	6.0	6.815	0.166	7.5	0.625	4.284	8.967	1
360	0.327	5	-1.5455883373142028	-5.371728387366266	1.2476827710926153	6L7T_D	7.5	6.9	0.052	7.5	7.68	4.222	7.578	1
361	0.498	9	-1.5457315504790232	-5.373031231072257	1.2470789594346439	1H7I_A	5.6	5.96	0.632	5.6	5.38	5.543	6.798	1
362	0.775	93	-1.5457698123051995	-5.3735528210171495	1.247467083393421	4TS8_A	6.5	7.035	0.152	7.5	3.151	5.472	8.458	1
363	0.938	47	-1.5458732449116233	-5.373937523842188	1.2470089778994706	5EEF_B	6.5	6.973	1.202	7.0	1.514	5.311	8.781	1
364	0.96	33	-1.545702289110837	-5.372839400839833	1.2490198248764959	7CDW_B	7.0	7.199	0.381	7.54	0.668	4.558	8.853	1
365	0.649	2	-1.5458396902494698	-5.374064811813757	1.248440727837626	3HHT_B	6.5	6.933	0.103	6.5	3.665	5.463	8.128	1
366	1.0	0	-1.5458396902494698	-5.374064811813757	1.248440727837626	6BMT_B	4.55	6.8	0.311	6.8	0.311	4.693	8.908	0
367	0.997	2	-1.5458396902494698	-5.374064811813757	1.2490940117109979	6K4F_U	4.2	7.1	0.101	8.0	3.905	5.463	8.128	0
368	0.919	12	-1.545858541155205	-5.374235759084875	1.2495672493648424	7LCU_A	7.5	5.85	0.101	5.5	5.196	5.443	7.508	1
369	0.72	1	-1.5458785972073026	-5.3744162057953115	1.250020312067246	1KQ5_B	7.5	7.2	0.148	7.6	5.69	5.153	8.438	1
370	0.989	34	-1.5459127391313554	-5.37457127776062	1.2503020608663593	3VYC_A	7.6	6.737	0.018	6.6	5.974	6.343	8.773	1
371	1.0	0	-1.5459127391313554	-5.37457127776062	1.2503020608663593	3VB0_D	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
372	0.908	1612	-1.5462410890450704	-5.376809305696763	1.2479001795131612	3QEH_H	7.5	6.764	0.148	7.5	0.522	4.212	8.921	1
373	0.989	429	-1.546135157669143	-5.375975448617008	1.2495161340715104	4RYS_A	4.8	6.976	0.566	8.0	1.185	4.554	8.56	1
374	1.0	0	-1.546135157669143	-5.375975448617008	1.2495161340715104	3OPC_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
375	0.402	19	-1.5463148310247972	-5.377594750437196	1.2485518333970318	3S1Z_B	4.2	5.02	0.006	4.2	6.736	4.141	7.178	1
376	0.937	47	-1.5463351610836933	-5.37778368511815	1.2490232008433169	3D96_B	8.5	6.728	0.006	6.5	1.679	5.374	8.5	1
377	0.776	116	-1.5464936983489466	-5.378725739025836	1.2481459156318304	6NQO_H	7.4	7.369	1.191	7.4	1.694	5.22	8.74	1
378	0.355	27	-1.547590136973345	-5.387275051991341	1.2389436566253904	2BBT_B	7.5	7.282	0.042	7.5	5.584	4.5	8.977	1
379	0.977	2	-1.5475861311575154	-5.387262949902444	1.2398402413390974	5SWU_B	8.3	6.767	0.46	6.53	0.503	5.053	8.738	1
380	0.973	1	-1.5475861311575154	-5.387262949902444	1.2406659718000683	1QUU_A	7.5	7.65	0.125	8.5	4.706	5.153	8.588	1
